name,twitterId,tweetId,tweet
DKellerCMT,826926124512985089,1879213392012943680,How much does crude oil need to improve before energy stocks begin to look pretty interesting?..... $XLE https://t.co/I1UfB79U4e
DKellerCMT,826926124512985089,1879197791425048924,"$SPX &lt; 5850 suggests further downside momentum to the 200-day moving average
$SPX &lt; 5600 means no support is holding and it's risk-off time in a big way

$SPX &gt; 5850 suggests a way stronger January than I expected
$SPX &gt; 6000 means any comparison to Jan 2022 is pretty weak at… https://t.co/0aF8S8BXBs https://t.co/a3cUkXQeag"
DoombergT,1384579353217019906,1686663141847883777,Notes on X https://t.co/idDOmxDOEM
DoombergT,1384579353217019906,1686633479159590912,"RT @DecoupleMedia: LESSON FROM🇺🇸 NUCLEAR’S PAST

Those who don’t learn from history are doomed to repeat it. Luckily our latest guest @jbkr…"
DoombergT,1384579353217019906,1686508396902588416,"RT @Stansberry: ""Of all of the technologies - the most reliable, highest energy density, cheapest, &amp; most durable is the one [nuclear power…"
DoombergT,1384579353217019906,1686499699371491328,Seems like a lot https://t.co/Chrh8mHux1
DoombergT,1384579353217019906,1686278925184360448,"RT @Dr_Keefer: Physicist @jbkrell joins me to deep dive the history of America’s great nuclear build out, its stalling &amp; the “age of the op…"
DoombergT,1384579353217019906,1686185570039402496,RT @UMacroPodcast: We crossed 1000 subs on YouTube over the weekend!! 🎉🎉. Thank you to all of the guests and watchers/listeners who made th…
DoombergT,1384579353217019906,1686185224189689856,Amazing https://t.co/9ZLbyXoqdb
DoombergT,1384579353217019906,1686138884533448704,Enjoyed speaking with @dferris1961 immensely https://t.co/AXzwzaHbpD
DoombergT,1384579353217019906,1686138596900622336,"RT @anasalhajji: Busting Myths about China’s Oil Demand and Imports

 #China #Oil #OPEC #Russia #SaudiArabia 
Link:
https://t.co/6D48f4UpBB…"
DoombergT,1384579353217019906,1686116312806744065,RT @Dr_Keefer: Surprise surprise…
dougboneparth,158049457,1879663421991584117,@imPenny2x Geriatric millennials are special.
dougboneparth,158049457,1879619153847533592,@BullandBaird Good post.
dougboneparth,158049457,1879618689483637020,@ItsMattsLaw I can confirm it’s true. I know your pants budget.
dougboneparth,158049457,1879601128117244245,@Murph_eth Buckle up.
dougboneparth,158049457,1879600874865246339,@drck870 🫠
dougboneparth,158049457,1879600646850224275,@BillyM2k There we go.
dougboneparth,158049457,1879599419311665173,"@BillyM2k Oh, Billy. You have your health?"
dougboneparth,158049457,1879595693154988289,"I know people making $100,000/year and have a lot to show for it.

I know people making $300,000/year and have nothing to show for it.

It's not about how much money you make, but how you use it that really matters."
dougboneparth,158049457,1879556651063329061,@alifarhat79 I’m leaving a positive review on Yelp.
dougboneparth,158049457,1879554054948528436,@pdx_erik The heroin of glues.
DV_Situations,1333825477878931457,1871147289105797535,"$SOL.JO $SSL Classic cyclical set-up here where narrative follows price. We are potentially nearing (or are at) the energy/energy services and chemicals bottom. As FM points out, the crowd is often inexpilicably ultra-bearish at the point of a positive mean-reverting inflection.… https://t.co/XQwU2Znrkz https://t.co/DBdlyEvWmi"
DV_Situations,1333825477878931457,1859596487182692597,"By all standards, when it comes to this crazy game of investing I'm still very green. Yet, in my short but eventful ""career"" I've never seen the narrative-follows-price phenomenon and price-versus-value dislocation as rife as it is today across basically the whole global stock… https://t.co/LXJv8dfLa6"
DV_Situations,1333825477878931457,1858527856080433232,Survey suggests $LEAT remains the fastest growing MTB brand in almost all categories amongst global peers. https://t.co/RfW8BLQcEw
DV_Situations,1333825477878931457,1858524074097447084,"Monster Q3 results by Halyk $HSBK.L with earnings up 54% yoy. Normalising for one-offs and despite a relative ""soft"" Q1/Q2 performance, YTD earnings are up 35%.

RoE remains firmly above 35% (on the back of an insane cost-to-income ratio and cost of risk of 17% and 1.3%,… https://t.co/CvMmk3dAmn"
DV_Situations,1333825477878931457,1850941623947141283,"@ugiuhf Seth's total contribution is +- 70 pages (preface and a modern intro on the B/S analysis chapter). There is about another 200 pages of additional material by Howard Marks, Todd Combs and others (intros to chapters with a modern view on G&amp;D's work and an additional chapter on… https://t.co/jzQK3nQMc0"
DV_Situations,1333825477878931457,1850624000067563545,"@ebitdaddy90 Well, this is THE cornerstone of “value investing” (from the Value Bible) which either resonates with your investment DNA or it doesn’t. 

“Buyhighsellhigher” is anathema to the value approach so I am not surprised by your opinion on this."
DV_Situations,1333825477878931457,1850576506780627253,"Great quote by Seth Klarman (Preface to the 7th edition of Security Analysis) on many value investors' insistence on “catalysts”:

“Not many want to buy a stock if the next few quarters look disappointing, since stocks that fail to beat Wall Street’s quarterly estimates are… https://t.co/rxpiYTMlSe"
DV_Situations,1333825477878931457,1840104742795493582,@BongaLamula Bomb squad utility specialist.
DV_Situations,1333825477878931457,1840069302487032189,@AnalystGus @Spring_n_Boks Best 9 in SA.
DV_Situations,1333825477878931457,1840047876887429384,#RSAvARG Manie Libbok is the best playmaker in SA. Play Sacha at 12 and Canan at 13 and you’ll have one of the most potent attacking combinations of all time.
EconguyRosie,939121727581208576,1879574598234288335,"I was on BNN where we discussed the risks I see due to the concentration in mega-cap stocks being similar to the late 1990s. While many are banking on 20% average earnings growth over the next five years — almost triple the historical norm, I find my safe haven in the U.S. bond… https://t.co/kkYbIY5Tez https://t.co/A4o3FlTppa"
EconguyRosie,939121727581208576,1879230845262659948,"I recently joined Maggie Lake on Talking Markets to dive into the outlook for what promises to be a year of uncertainty ahead. We discussed why U.S. ""exceptionalism"" fueled by fiscal stimulus will not last long, as well as my take on the U.S. Treasury market. 

Watch the full… https://t.co/10F70an7QR"
EconguyRosie,939121727581208576,1877727048602415568,There was a ton of seasonal noise in the U.S. employment report. Not to mention the dominance in part-time positions and youth. I’m fading this one even if the markets are buying into it.
EconguyRosie,939121727581208576,1876725335338664402,It’s a real commentary on how investors are still on so many inflation tenterhooks that the bond market would sell off more on a service-sector ISM prices-paid metric today than the meek rally on the tame +0.1% core PCE deflator print back on December 20th.  Since when does a… https://t.co/mISkFJinSL
EconguyRosie,939121727581208576,1875289935001145578,The macro bulls went wild today with the better-than-expected ISM print.  Never mind that the grand total of 39% of industry members posted any growth at all to close out the year! https://t.co/rwrbSb0GIw
EconguyRosie,939121727581208576,1874179149084135933,"I was on CNBC to discuss the potential market risks for 2025, highlighting why trade policy remains the top uncertainty investors need to watch closely in the year ahead.

Watch the full segment here: https://t.co/8VVW9gWhua"
EconguyRosie,939121727581208576,1874167903555318210,"The true definition of American Exceptionalism:  A budget deficit recurringly topping more than 6% of GDP, double the ratio in the rest of the OECD, and government spending growth over the past year bordering on 20%.  Marx and Engels would be proud."
EconguyRosie,939121727581208576,1870147381548753023,"This is the trail of fiscal irresponsibility from Canada’s federal government. In the 2023 budget, we were told the cumulative deficits from 2025 to 2028 would be $91.6 billion.  Then in the 2024 budget, that projection was bumped to $137.5 billion.  And as of the fiscal update… https://t.co/FZ1rfCqC8G"
EconguyRosie,939121727581208576,1869489430916133097,Everyone ringing the bell at the NYSE is clapping – probably because the selling ended at 4 pm!
EconguyRosie,939121727581208576,1869467753293226318,The Fed’s dot plots may have gone from 4 rate cuts to 2 for 2025 but if the central bank truly believes its own forecasts (2.1% real GDP growth and 2.5% core inflation) then it really has no reason to do anything. Total inconsistency. Risk now is that the markets begin to price… https://t.co/38iIqTDY87
EconomPic,19972573,1879766351985991804,@slhzdh Martin on the Nets is -58 right now which would tie the all time record
EconomPic,19972573,1879766275955753286,https://t.co/IqrqiA0P5H
EconomPic,19972573,1879760824035836266,https://t.co/vLPFvtmFTV
EconomPic,19972573,1879759996562657399,What the… https://t.co/OxM7dBm58B
EconomPic,19972573,1879735968741359864,"People often focus on long-term inflation rates but underestimate their impact, resulting in people saying inflation rates have been higher than published (despite not having a view $$ impact has been that large). 

Example... these polls have different results (despite asking… https://t.co/UVQ7jdzP4n https://t.co/C64DQynGeO"
EconomPic,19972573,1879716665337991668,@therealyoon @SJD10304 Him or Embiid… but if you did one you almost had to do the other. No good.
EconomPic,19972573,1879654740013011003,@BullandBaird @ntomas67 https://t.co/cWgDWAmidb
EconomPic,19972573,1879639198082449617,What do you think is the closest to the most accurate price a $100 basket of typical goods and services that Americans consume today would have cost in 1990?
EconomPic,19972573,1879638940497698991,What do you think is the closest to the most accurate price a $100 basket of typical goods and services that Americans consumed in 1990 would cost today?
EconomPic,19972573,1879638252040356304,@a_strider_again @jambazzombie @moseskagan @DKThomp i think we're now understanding each other... appreciate that we were able to work to that on this hell site!
EddyElfenbein,41516710,1879628670601760894,I'm not an expert on fires but here's what we should do...
EddyElfenbein,41516710,1879603671744602138,The CPI is up 10-fold in 60 years.
EddyElfenbein,41516710,1879588253088837963,Yesterday's free newsletter: https://t.co/DyHCmiFykR
EddyElfenbein,41516710,1879587981419540873,"Over the last three years, the S&amp;P 500 (no divs) gained 23.4% while the CPI rose 13.2%."
EddyElfenbein,41516710,1879581613971087723,Composition of the United States Public Debt by Security https://t.co/ecvuc9FW2c
EddyElfenbein,41516710,1879580220610818148,"Israel and Hamas agree to Gaza ceasefire and hostage deal, source says https://t.co/pRklJzE6E3"
EddyElfenbein,41516710,1879570743115358577,"Over the last year, Goldman went from trading just under book to 1.7 today."
EddyElfenbein,41516710,1879570304210702692,BlackRock assets hit record $11.6 trillion in fourth quarter https://t.co/PEXPa3bpII
EddyElfenbein,41516710,1879531749845409796,The futures market doesn't see the Fed cutting for another five months
EddyElfenbein,41516710,1879527520485413165,BlackRock +5.3% pre market https://t.co/kiedE4qhS3
EdgeCGroup,360008071,1879715066062479684,@WeProWebsites @TikTokInvestors https://t.co/0wW2QyCRpK
EdgeCGroup,360008071,1879715036199018895,"If you want his page, it’s here. https://t.co/0wW2QyCRpK https://t.co/ZB8a8wd6Sb"
EdgeCGroup,360008071,1879710389963047363,@MooksInsight He does not on the whole actually.
EdgeCGroup,360008071,1879710298892046361,@DogeMemery Bearish
EdgeCGroup,360008071,1879710238703824954,The world’s Bitcoin holdings explained … https://t.co/QA07D8mC6R
EdgeCGroup,360008071,1879667026735882610,Absolutely incredible. Wow https://t.co/OTZu3CbWC0
EdgeCGroup,360008071,1879666504087871881,@elonmusk Yep. He’s gotta go.
EdgeCGroup,360008071,1879666228635316418,"@CopyThatToday Yeah, interesting take."
EdgeCGroup,360008071,1879665638836457889,@FiveThreeNorth 😆
EdgeCGroup,360008071,1879665603700826171,@shaneski Yup
EpsilonTheory,1615557272,1879548147497926818,"Long JPY, Short CNH and EUR. https://t.co/iQoXZvsFW1"
EpsilonTheory,1615557272,1879347075164561848,RT @Heminator: HE PARDONED HIS OWN SON FOR NOT PAYING TAXES. Good grief.
EpsilonTheory,1615557272,1879161256147575019,The reading list begins and ends with Edward Tufte’s “The Visual Display of Quantitative Information”. https://t.co/ACvivY1Hbo
EpsilonTheory,1615557272,1879161199256088823,@modernpublicity The reading list begins and ends with Edward Tufte’s “The Visual Display of Quantitative Information”.
EpsilonTheory,1615557272,1879155252420804628,RT @donnelly_brent: The abject idiocy of economic sentiment survey output in one chart. https://t.co/d0pbtSNLuC
EpsilonTheory,1615557272,1878790434102907112,@brandonjcarl Agree on all counts b
EpsilonTheory,1615557272,1878763340169900414,There are two things you want from any chart like this - what’s your best guess on the statistical relationship and how confident are you in the validity of that relationship. The chart on the right is constructed in a way that gives you false confidence in its validity. https://t.co/yrUA7UXmYN https://t.co/92S7nkw7BX
EpsilonTheory,1615557272,1878762825302302923,@Freakotrader There are two things you want from any chart like this - what’s your best guess on the statistical relationship and how confident are you in the validity of that relationship. The chart on the right is presented in a way that gives you false confidence in its validity.
EpsilonTheory,1615557272,1878623295740006608,@SqueezeMetrics 💯
EpsilonTheory,1615557272,1878618873748185515,"@vtKMH The oversampling is giving you a vastly inflated sense of the predictability of the 10-year returns, but you believe it because it 'matches intuition'."
EricBalchunas,149571760,1879702296809906444,Tip-off time out in Pine Hill NJ. First travel team game of the year. These SoJo gyms are newer and nicer than CYO but def less character. https://t.co/KSoR5U7eoR
EricBalchunas,149571760,1879677526127337538,@Interaxis8 Why does everyone seem to hate litecoin so much?
EricBalchunas,149571760,1879662827943944264,"We had heard chatter that the Litecoin S-1 had gotten comments back from SEC. This looks to confirm that which bodes well for our prediction that Litecoin is most likely to be the next coin approved. All that said, new SEC chair has yet to start and that's a huge variable. https://t.co/cKFswPwcr0"
EricBalchunas,149571760,1879631435675615298,@TheNarratorBTC haha yeah that's prob a sign to take a walk
EricBalchunas,149571760,1879630400663982139,"Lazard has just filed for their first-ever ETFs incl megatrends, EM, int'l, Japan.. They are one of the last holdouts. They recently hired a ETF veteran to kick things off.. Welcome to the Terrordome! https://t.co/SyRiYfdqiw"
EricBalchunas,149571760,1879570077856731367,"@Hoss163 Not really   King is King. Also VOO starting to trade a lot more over $2b every day, top 15 overall"
EricBalchunas,149571760,1879567898894831837,"""Hints of Optimism"" webinar coming up where @DavidCohne shows why active MFs aren't as in the gutter as it seems, and some could still see inflows this year. Check it out on 1/23 at 10am. Register here: https://t.co/poesWltR4v"
EricBalchunas,149571760,1879554639584186786,"$VOO is 96% of the way to passing $SPY to become the new King. It's gained $15b on $SPY so far this year, with $26b to go = could happen by Valentine's Day. https://t.co/Uj4RpDit1J"
EricBalchunas,149571760,1879549850339139877,"We just published our 25 ETFs to Watch in '25 List which includes these ETFs: $CBOJ, $RSP, $LFAE, $IEUR, $BLOK, $INFL, $VOO, $LBO, $NUKZ, $CSHI, $JAAA, $TAX, $IBIT, $MSTZ, $RSHO. We also have some from Europe and Asia. See whole report/list here: https://t.co/0ZWANnKbb1 https://t.co/MYue6CofsT"
EricBalchunas,149571760,1879336490448339162,@Haik_H32 agree. Time to blow it the f up.
FinancialPost,14216681,1879706406921597101,How to clean and polish silver https://t.co/vt1ozZvWbL https://t.co/LF6o20NvSR
FinancialPost,14216681,1879665246299721916,Are you looking for the best deals on hotels around the world? https://t.co/1XmJqxRX8K https://t.co/thsncKd1Zs
FinancialPost,14216681,1879642686539366713,Public pension holdings in natural gas companies risky https://t.co/6vAqSttRv2 https://t.co/wK5dLUgfcm
FinancialPost,14216681,1879631368696582273,'Just plain dumb' — Experts warn Canada against using energy as weapon in tariff dispute https://t.co/SCt6mQQ1zw https://t.co/cOBA1QDPs1
FinancialPost,14216681,1879630104604582347,Wall Street rally rages on as Consumer Price Index fuels hopes https://t.co/BBdUSQmLhv https://t.co/FM4dFHTiRa
FinancialPost,14216681,1879629892926460202,'Just plain dumb' — Experts warn Canada against using energy as weapon in tariff dispute https://t.co/MH6qGnor0C
FinancialPost,14216681,1879624482010120507,CREA anticipates ‘record amount of demand’ on the sidelines could push sales up in 2025 https://t.co/lZ3YCTzdF5 https://t.co/Ez2FI0TxUq
FinancialPost,14216681,1879612775669911720,Drake sues Universal Music for defamation in Kendrick Lamar song https://t.co/1nqsDj6m4y https://t.co/XwwNzWIOJa
FinancialPost,14216681,1879612105139101948,Premiers divided on energy exports as they meet with Trudeau to talk Trump tariffs https://t.co/06D8nw6k5z https://t.co/lec9UwnqrE
FinancialPost,14216681,1879604927820968120,"Jobs outpace population growth for first time since 2023
https://t.co/KcZlX5uXEP https://t.co/Ux3bfef8Jr"
FinancialReview,19050000,1879770716200902940,"In the first of a two-part summer series, The Fin podcast talks to critics around the Financial Review newsroom to get their top picks from the past year. https://t.co/cFqZvum0pW"
FinancialReview,19050000,1879763272011849834,"“You learn quickly that no one is going to hand you anything,” says the founder of Proper Goods, supplier to 25 per cent of Australia and New Zealand’s independent optometrists. https://t.co/KXwW8TDZQo"
FinancialReview,19050000,1879748140590358782,The opposition leader said bankers on multi-million dollar pay packets who restricted lending on environmental grounds were out of step with ordinary Australians. https://t.co/LHHv0bStyx
FinancialReview,19050000,1879733057978073276,"The tide has changed for choice and buyers in the country’s largest city have the upper hand – at least, until rates fall. https://t.co/5xJkyVZBzc"
FinancialReview,19050000,1879717943027613982,The prime minister praised Aged Care Minister Anika Wells for securing the sector’s most significant reforms “this century” as he promoted her into cabinet. https://t.co/E9fejTze0t
FinancialReview,19050000,1879702809869746195,Marco Rubio told a senate confirmation hearing in Washington that the three-way military and submarine technology pact would be a ‘blueprint’ for strategic partnerships. https://t.co/Q6RAnsV5E5
FinancialReview,19050000,1879695556047417548,"The jobs market continued to defy expectations of a looming slowdown in December, with participation hitting a record high and underemployment falling to a 22-month low. https://t.co/fZXq59kjGp"
FinancialReview,19050000,1879689049725648909,BREAKING: The latest stats show a persistently tight labour market and bond traders are now pricing in a three-in-four chance of a rate cut at the first RBA board meeting of the year on February 18. https://t.co/w5ZR5xqkN2
FinancialReview,19050000,1879687803614748896,"The ceasefire deal struck early Thursday morning, AEDT, raises the possibility of an end to the 15-month conflict. https://t.co/wiaNyGvuBM"
FinancialReview,19050000,1879672808562684071,"Australian shares set to rise 1pc as Wall Street surges. Rio Tinto update awaited and Bitcoin tops $US100,000 overnight. Follow updates here. https://t.co/AP4H2UjKTz"
FinancialTimes,4898091,1872354804351078751,"The Eagle S was seized and boarded by Finnish authorities on Thursday, a day after the Estlink 2 subsea electricity cable in the Gulf of Finland was disconnected https://t.co/8GdVBSq6CO https://t.co/tEGxcrjDgL"
FinancialTimes,4898091,1872353607334416853,"Members of Syria’s new police force have been killed in clashes in Tartus province, marking the most violent night since the ousting of the Assad regime https://t.co/BCHBGUaPIG https://t.co/QpTWjHanyF"
FinancialTimes,4898091,1871635730834809212,"Since taking power this month, the new interim government has set up several so-called 'settlement centres' across the country, putting out a call for former soldiers to visit, register for non-military IDs and hand in their weapons https://t.co/yD4BCwldTE https://t.co/r2wriLxROe"
FinancialTimes,4898091,1871620634259652785,The announcement comes a day after the Fed announced plans for 'significant changes' to its annual stress tests for large US banks in an effort to make the process more transparent and the results less volatile https://t.co/QyAzyp0zIk https://t.co/AeiDxKwHBt
FinancialTimes,4898091,1871590438366302695,"The world’s biggest online dating companies are in crisis, as their target customers, particularly women and younger users, increasingly look elsewhere https://t.co/5B8cgvnFpN https://t.co/4kiMGD6bCk"
FinancialTimes,4898091,1871575357549166871,"Defaults in the global leveraged loan market — the bulk of which is in the US — picked up to 7.2% in the 12 months to October, as high interest rates took their toll on heavily indebted businesses https://t.co/a5AhMTX4cJ https://t.co/9hIAy2ztow"
FinancialTimes,4898091,1871307338839167350,"Just published: front page of the Financial Times, international edition, Tuesday 24 December https://t.co/fV6WNhD0qZ https://t.co/PozqhGlro7"
FinancialTimes,4898091,1871307333562687632,"Just published: front page of the Financial Times, UK edition, Tuesday 24 December https://t.co/VxXkt5OK1A https://t.co/mdngiB4RUN"
FinancialTimes,4898091,1871277125791051906,Senior Spotify executives and board members have sold $1.25bn worth of the company’s stock in 2024 https://t.co/AItIV4Cxu9 https://t.co/qaA9HpSzen
FinancialTimes,4898091,1871265792735560076,The majority of G7 governments are now so burdened with domestic political problems that they are incapable of steering their own countries — let alone the free world: https://t.co/jHGhZZ3Brw https://t.co/NDlmWAS8AY
Forbes,91478624,1879775614770512311,Military Tech Investors Go Looking For A Trump Bump At Mar-a-Lago https://t.co/dTAhnNmXKe
Forbes,91478624,1879773104374727060,"TikTok CEO Will Reportedly Attend Trump’s Inauguration As Ban Threat Looms
https://t.co/QJRRmQ655L https://t.co/InIjCoCm6V"
Forbes,91478624,1879773091833794756,Nvidia Joins $4 Million Seed Round In Taiwan’s AI-Powered Simulation Startup MetAI https://t.co/MVzbERnjo7 https://t.co/0PMz9tu69a
Forbes,91478624,1879770594507469040,Millions Of Sign In With Google Users Warned Of Data Theft Hack Attack https://t.co/4M3SPIlybH
Forbes,91478624,1879768066763960390,Billionaire Consunji Family’s Semirara Posts Record Coal Output Amid China Demand https://t.co/cEhWh6rno0 https://t.co/xACFyvqw24
Forbes,91478624,1879765543067975861,Trump Hosted Republican Governors A Dinner At Mar-a-Lago https://t.co/9mzFPIYp1d https://t.co/PBRHXJSaGg
Forbes,91478624,1879763030025584805,Tax Breaks: The Open To The 2025 Tax Season Is Coming Edition https://t.co/5RBsJeP5gC https://t.co/1dOM1q0mCr
Forbes,91478624,1879760509882274198,L.A.’s Fire Nightmare May Carry A $150 Billion Price Tag https://t.co/UjkskoSsGN https://t.co/UHMNtp99E3
Forbes,91478624,1879757980721180773,This AI Avatar Startup Raised $180 Million To Make Corporate Videos Less Boring https://t.co/bZiy0m7TpS https://t.co/bZiy0m7TpS
Forbes,91478624,1879755483902251277,How To Turn A Layoff Into A Career Change Opportunity https://t.co/4HysWsyiXc
FortuneMagazine,25053299,1879779166108659772,"Companies have based sweeping layoffs on employee performance, but career experts say workers aren’t in the clear for simply hitting their KPIs. https://t.co/RPRb93ZJ5I"
FortuneMagazine,25053299,1879777776942612865,"An analyst asked Dimon, ""What would you do otherwise anyway? You don't play golf."" https://t.co/BRzliWqV0n"
FortuneMagazine,25053299,1879775134224986568,Two top contenders for the CEO job at JPMorgan have exited the race to succeed current boss Jaime Dimon within 24 hours. https://t.co/GihAt7jkKP
FortuneMagazine,25053299,1879773745482494446,"An analyst asked Dimon, ""What would you do otherwise anyway? You don't play golf."" https://t.co/aNuxUuUmkg"
FortuneMagazine,25053299,1879771539886784664,A U.S. watchdog is suing Capital One for allegedly misleading consumers about its offerings for high-interest savings accounts.  https://t.co/R1LQF1WX9v
FortuneMagazine,25053299,1879762979719159905,"Financial regulators have lashed back against Elon Musk, suing the X owner for missteps related to his purchase of Twitter stock. https://t.co/J1tBQ8OaxT"
FortuneMagazine,25053299,1879761346004156600,Meta CEO Mark Zuckerberg is cohosting a reception with billionaire Republican donors next week for Donald Trump’s inauguration. https://t.co/bSzYhhVSxU
FortuneMagazine,25053299,1879759536073920990,Mark Zuckerberg is targeting Meta’s low performers. https://t.co/VptgNzriGq
FortuneMagazine,25053299,1879758182278455341,"McDonald’s is closing three CosMc’s restaurants, but plans to open two new locations. https://t.co/m1d9bacKQ4"
FortuneMagazine,25053299,1879756148619821197,Walmart’s first refreshed logo in 17 years bears strong resemblance to founder Sam Walton’s beloved trucker-style cap. https://t.co/A2MyNZUgSf
FT,18949452,1879770689135153237,Has China already reached peak oil? https://t.co/45aTpxOE5T
FT,18949452,1879769589568909341,"Nathan Anderson, famous for his campaigns against Adani Group and Super Micro, is closing his firm after seven years. https://t.co/iR803cg5ej https://t.co/izurLrcxmq"
FT,18949452,1879764731482800334,The cold reality of developing Greenland https://t.co/ygcmyqs1KN  | opinion
FT,18949452,1879764731314975149,Listen to the barbarian at the UK investment trust gate https://t.co/FBki1hGpV9  | opinion
FT,18949452,1879760748777287915,Pension funds dabble in crypto after massive bitcoin rally https://t.co/SCzyIj4HDR
FT,18949452,1879759630210834666,Citigroup racks up £1bn bill for Canary Wharf tower refit https://t.co/VMpL8sSjeh
FT,18949452,1879759512048930819,Do Indians work too much? https://t.co/up7jqMgSVc  | opinion
FT,18949452,1879758133892989439,Ardian raises largest fund to take advantage of PE exit drought https://t.co/B4XVrcyoiC
FT,18949452,1879757173644832939,The key to dealing with Trump is for Europe not to play the victim https://t.co/TGupMwppds  | opinion
FT,18949452,1879757172541661234,Europe’s ‘super-regulator’ role is under threat https://t.co/z2dLjh3tXn  | opinion
fundstrat,2648357839,1879658129702686971,"While rising rates not great, fundamentals strong and sentiment too bearish.

- inflation expectations too ""hawkish""
- today's CPI a good reset 
- inflation trending to 2%

2025 tracking 
Good speaking with @ScottWapnerCNBC @CNBCClosingBell  
@FundstratCap @fs_insight $GRNY https://t.co/kaOjW3HcXi https://t.co/qxprHeXavL"
fundstrat,2648357839,1879639741534265392,"RT @CNBCClosingBell: Here's why @fundstrat thinks today's December CPI print could be a good sign for the months to come:

https://t.co/Zhz…"
fundstrat,2648357839,1879629364859662620,"Clay

Thank you for being part of the #fsinsight family and glad our evidence-based research is better guiding your investment process  @fs_insight  https://t.co/xxCLq5WzMj https://t.co/f11HcMB5Ft"
fundstrat,2648357839,1879629324514676756,"RT @ClayFranklin: @fundstrat @fs_insight I’ll catch it on the replay. 😊
Thank you for the excellent update today for subscribers."
fundstrat,2648357839,1879624093043179612,@bandrew143 @CNBCClosingBell @ScottWapnerCNBC @fs_insight @FundstratCap lol
fundstrat,2648357839,1879624072268825026,@nicwheelhouse @CNBCClosingBell @ScottWapnerCNBC @fs_insight @FundstratCap 🙏🙏🙏🙏
fundstrat,2648357839,1879624052811387285,@KevInvests48 @CNBCClosingBell @ScottWapnerCNBC @fs_insight @FundstratCap 🙏🙏🙏
fundstrat,2648357839,1879624032892731682,"RT @fundstrat: Tune 📺 into @CNBCClosingBell today at 3:15pm ET hosted by @ScottWapnerCNBC 

- I will be joining talking about the rocky 202…"
fundstrat,2648357839,1879621505149219127,"This does seem to demonstrate $NVDA @nvidia sees more near term potential for quantum computing than “15 to 20 years away”
👇 https://t.co/YVnANbH6JJ"
fundstrat,2648357839,1879619431095226826,"Tune 📺 into @CNBCClosingBell today at 3:15pm ET hosted by @ScottWapnerCNBC 

- I will be joining talking about the rocky 2025 start
- and our take on CPI

Don’t miss it !!

@fs_insight @FundstratCap $GRNY https://t.co/5682RguaHG"
FXStreetNews,27652717,1879778170527686853,"In case you missed it...

💷 $GBPUSD edges lower to near 1.2200 👉 https://t.co/m67NPi5atw

💰 $XAUUSD trades close to the highest level in five weeks 👉 https://t.co/3hji7WB2YS

📉 $BTC price reverses from $100.6K 👉 https://t.co/jf37CdNTo1

#Forex #Crypto https://t.co/IvUG6ez2Fv"
FXStreetNews,27652717,1879748006632722641,"💰 $XAUUSD consolidates gains near $2,700, with eyes on US Retail Sales data.

📊 Gold price looks north amid a bullish technical setup on the daily chart.

Full forecast ⏭️ https://t.co/0mYuRFELW6

#Forex #Commodities https://t.co/EoqfdP0v5N"
FXStreetNews,27652717,1879727074136474000,"💴 Japanese Yen jumps to a four-week high against the USD. 

Ueda's hawkish comments fuel speculation of a rate hike at next week's meeting. Will the $BoJ surprise the markets? https://t.co/h1bz8NIx46

#Forex #Japan"
FXStreetNews,27652717,1879688591435071558,"🚨 BREAKING 🚨 

Australia’s Unemployment Rate rises to 4.0% in December vs. 4.0% expected https://t.co/equhj17ihD https://t.co/QXBLHZPb5n"
FXStreetNews,27652717,1879665087280984386,"🧑‍💼 Australian Bureau of Statistics will release the December monthly employment report at 00:30 GMT. 

See what to expect and how it could affect $AUDUSD https://t.co/7JR8fBbqgo

#Forex #Australia https://t.co/OplLyx94ce"
FXStreetNews,27652717,1879650131856728180,"In case you missed it...

📊 $EURUSD Price Forecast➡️ https://t.co/BofSShkiQO

💰 #Gold Price Forecast➡️ https://t.co/6wWrwSd5VM

👀 #Bitcoin eyes $100K➡️ https://t.co/kZ8thsljiw

#Forex #Crypto https://t.co/oJRDV79Joh"
FXStreetNews,27652717,1879620146592919676,"The Chart of the Day award 🏆  goes to...

$XAUUSD finds buyers on dips, aims to conquer the $2,700 mark

Don't miss our Rates &amp; Charts section for more! 👉  https://t.co/S7Ic1JT77k

#Forex #Trading https://t.co/iwrkBMMPeM"
FXStreetNews,27652717,1879574794133295392,"Litecoin Price Prediction: LTC whales demand surges 42% as Trump’s upcoming inauguration fuels altcoin rally

Read More!➡️ https://t.co/DPbsZgCaCY

#Crypto #Litecoin https://t.co/d2cob9Hbsh"
FXStreetNews,27652717,1879543553824546839,"In case you missed it...

💥 US CPI rates showcase a mixed picture https://t.co/D2KZBDb221

🔎 Cardano: Volume spike could trigger $1.20 breakout https://t.co/M8uepTteSx

📊 Applied Digital skyrockets 13% on $5.00 billion investment https://t.co/LRRmzr5R6v

#Forex #Crypto #Stock https://t.co/9347wNn3VO"
FXStreetNews,27652717,1879522468546638222,"🚨 BREAKING 🚨

US #CPI rose by 2.9% YoY in December
https://t.co/AwT4eGHpyO https://t.co/FqLLOSih49"
